Date,Open,High,Low,Close,Adj Close,Volume
2012-01-02,25.744653701782227,25.744653701782227,25.744653701782227,25.744653701782227,14.458796501159668,0
2012-01-03,25.744653701782227,25.744653701782227,25.744653701782227,25.744653701782227,14.458796501159668,0
2012-01-04,25.744653701782227,25.744653701782227,25.744653701782227,25.744653701782227,14.458796501159668,0
2012-01-05,25.744653701782227,25.744653701782227,25.744653701782227,25.744653701782227,14.458796501159668,0
2012-01-06,26.185991287231445,26.222768783569336,25.707876205444336,25.707876205444336,14.438139915466309,22357068
2012-01-09,25.671098709106445,25.707876205444336,25.229761123657227,25.34009552001953,14.231586456298828,21737133
2012-01-10,25.523984909057617,26.11243438720703,25.45042991638184,26.11243438720703,14.66535186767578,19682921
2012-01-11,26.33310317993164,26.627328872680664,26.222768783569336,26.48021507263184,14.871906280517578,23023226
2012-01-12,26.48021507263184,26.700883865356445,26.259546279907227,26.627328872680664,14.954530715942385,26948118
2012-01-13,26.84799575805664,27.03188705444336,26.55377197265625,26.627328872680664,14.954530715942385,18120849
2012-01-16,26.700883865356445,26.77444076538086,25.78143119812012,26.002099990844727,14.603385925292969,11693107
2012-01-17,26.149213790893555,26.48021507263184,25.96532249450684,26.48021507263184,14.871906280517578,8551289
2012-01-18,26.700883865356445,26.700883865356445,26.002099990844727,26.664106369018555,14.975184440612791,15335222
2012-01-30,27.28933334350586,27.76744842529297,27.28933334350586,27.47322463989257,15.42960262298584,29741902
2012-01-31,27.28933334350586,27.47322463989257,26.88477325439453,27.142221450805664,15.24370288848877,20557083
2012-02-01,27.178998947143555,27.25255584716797,26.59054946899414,26.700883865356445,14.995840072631836,14663626
2012-02-02,26.84799575805664,27.28933334350586,26.700883865356445,27.215776443481445,15.285016059875488,13079802
2012-02-03,27.178998947143555,27.178998947143555,26.700883865356445,26.84799575805664,15.078458786010742,20867050
2012-02-06,27.142221450805664,27.142221450805664,26.627328872680664,26.77444076538086,15.037151336669922,14844440
2012-02-07,26.627328872680664,27.06866455078125,26.55377197265625,26.55377197265625,14.91321849822998,22653440
2012-02-08,26.700883865356445,26.84799575805664,26.443437576293945,26.59054946899414,14.93387508392334,28284512
2012-02-09,26.627328872680664,27.06866455078125,26.222768783569336,26.737661361694336,15.016497611999512,56004830
2012-02-10,26.88477325439453,27.47322463989257,26.77444076538086,27.399667739868164,15.388293266296388,57681100
2012-02-13,27.73067092895508,28.06167221069336,27.693891525268555,27.914560317993164,15.677467346191406,44041181
2012-02-14,27.84100341796875,27.84100341796875,26.81121826171875,26.99510955810547,15.161084175109863,28232851
2012-02-15,26.84799575805664,27.25255584716797,26.77444076538086,27.178998947143555,15.26435661315918,18849544
2012-02-16,27.215776443481445,27.36288833618164,26.99510955810547,27.142221450805664,15.24370288848877,42025034
2012-02-17,27.36288833618164,27.76744842529297,27.142221450805664,27.32611083984375,15.3469820022583,21454356
2012-02-20,27.80422592163086,28.06167221069336,27.657114028930664,27.84100341796875,15.63615608215332,37323864
2012-02-21,27.951339721679688,27.951339721679688,27.43644523620605,27.657114028930664,15.532879829406738,18674167
2012-02-22,27.693891525268555,27.80422592163086,27.43644523620605,27.76744842529297,15.594846725463867,19351201
2012-02-23,27.73067092895508,27.73067092895508,27.28933334350586,27.657114028930664,15.532879829406738,15642470
2012-02-24,27.657114028930664,27.657114028930664,27.215776443481445,27.36288833618164,15.367633819580078,22949812
2012-02-29,27.657114028930664,27.87778282165528,27.51000213623047,27.76744842529297,15.594846725463867,18283989
2012-03-01,27.87778282165528,27.87778282165528,27.399667739868164,27.399667739868164,15.388293266296388,12292648
2012-03-02,27.58355712890625,27.58355712890625,27.28933334350586,27.36288833618164,15.367633819580078,15210147
2012-03-05,27.28933334350586,27.43644523620605,26.84799575805664,26.958330154418945,15.14042854309082,12862281
2012-03-06,26.77444076538086,26.958330154418945,25.744653701782227,26.149213790893555,14.686007499694824,27376362
2012-03-07,25.744653701782227,26.33310317993164,25.744653701782227,26.149213790893555,14.686007499694824,11009275
2012-03-08,26.36988067626953,26.36988067626953,26.11243438720703,26.33310317993164,14.789284706115724,8230446
2012-03-09,26.443437576293945,26.443437576293945,26.149213790893555,26.36988067626953,14.809944152832031,11365466
2012-03-12,26.406658172607425,26.406658172607425,25.81821060180664,25.81821060180664,14.50010871887207,12424521
2012-03-13,25.928543090820312,26.149213790893555,25.891765594482425,25.928543090820312,14.562074661254885,13223910
2012-03-14,26.11243438720703,26.29632568359375,25.707876205444336,25.928543090820312,14.562074661254885,20471434
2012-03-15,25.744653701782227,25.96532249450684,25.744653701782227,25.85498809814453,14.520764350891112,15543226
2012-03-16,26.11243438720703,26.48021507263184,25.85498809814453,26.48021507263184,14.871906280517578,13676625
2012-03-19,26.48021507263184,26.55377197265625,25.891765594482425,26.11243438720703,14.66535186767578,7794045
2012-03-20,26.406658172607425,26.406658172607425,25.81821060180664,25.81821060180664,14.50010871887207,9958378
2012-03-21,25.81821060180664,26.03887939453125,25.744653701782227,25.85498809814453,14.520764350891112,13740522
2012-03-22,26.11243438720703,26.11243438720703,25.85498809814453,26.07565689086914,14.644696235656738,21898915
2012-03-23,26.11243438720703,26.11243438720703,25.81821060180664,25.928543090820312,14.562074661254885,15204709
